customer_id,age,gender,region,sim_type,package,monthly_recharge,call_minutes,data_usage_gb,tenure_months,churn
GP00311,50,Female,Barisal,Postpaid,Bondhu,452.0,231.0,5.32,11,No
GP00312,41,Female,Barisal,Prepaid,Priyo Unlimited,389.0,250.0,2.52,58,No
GP00313,69,Male,Sylhet,Prepaid,Priyo Unlimited,111.0,154.0,4.12,10,No
GP00314,28,Male,Dhaka,Prepaid,Bondhu,478.0,435.0,6.22,23,No
GP00315,66,Female,Sylhet,Prepaid,Nishchinto,423.0,181.0,0.96,5,No
GP00316,25,Male,Chittagong,Prepaid,Priyo Unlimited,262.0,223.0,1.78,55,No
GP00317,53,Female,Rangpur,Prepaid,Priyo Unlimited,304.0,181.0,0.0,26,Yes
GP00318,55,Male,Chittagong,Prepaid,Djuice,310.0,180.0,1.74,4,No
GP00319,57,Female,Rangpur,Prepaid,Djuice,234.0,239.0,3.41,43,No
GP00320,37,Male,Sylhet,Prepaid,Priyo Unlimited,50.0,320.0,0.0,27,Yes
GP00321,52,Male,Rajshahi,Postpaid,Ekota,133.0,266.0,3.87,38,No
GP00322,65,Female,Chittagong,Prepaid,Nishchinto,164.0,174.0,2.06,34,No
GP00323,42,Male,Sylhet,Prepaid,MyPlan,50.0,249.0,2.87,58,No
GP00324,52,Male,Dhaka,Prepaid,Priyo Unlimited,133.0,113.0,0.66,3,Yes
GP00325,42,Female,Sylhet,Prepaid,Djuice,471.0,368.0,2.8,50,No
GP00326,46,Male,Sylhet,Postpaid,Nishchinto,373.0,199.0,6.36,32,No
GP00327,35,Male,Khulna,Prepaid,Nishchinto,154.0,205.0,2.2,26,No
GP00328,63,Male,Chittagong,Postpaid,Djuice,197.0,55.0,0.0,18,Yes
GP00329,35,Female,Mymensingh,Prepaid,Nishchinto,484.0,199.0,5.43,7,No
GP00330,19,Female,Rajshahi,Prepaid,Nishchinto,481.0,418.0,4.08,53,No
GP00331,52,Female,Rajshahi,Prepaid,Djuice,310.0,311.0,3.19,45,No
GP00332,33,Male,Khulna,Prepaid,Bondhu,476.0,361.0,4.14,13,No
GP00333,58,Male,Rangpur,Prepaid,Priyo Unlimited,185.0,262.0,3.17,6,No
GP00334,53,Male,Barisal,Prepaid,Ekota,334.0,0.0,6.29,35,Yes
GP00335,50,Male,Rangpur,Prepaid,MyPlan,79.0,257.0,4.5,31,Yes
GP00336,21,Female,Rajshahi,Prepaid,Ekota,245.0,270.0,2.09,42,No
GP00337,50,Male,Sylhet,Postpaid,Bondhu,304.0,340.0,5.98,53,No
GP00338,31,Male,Khulna,Prepaid,Bondhu,50.0,246.0,6.64,37,No
GP00339,38,Male,Dhaka,Prepaid,Nishchinto,389.0,173.0,4.82,43,No
GP00340,65,Female,Chittagong,Prepaid,Ekota,414.0,240.0,3.81,4,Yes
GP00341,37,Male,Chittagong,Prepaid,Bondhu,452.0,216.0,1.29,42,No
GP00342,25,Male,Mymensingh,Prepaid,Ekota,650.0,302.0,4.37,4,No
GP00343,24,Male,Chittagong,Postpaid,Bondhu,363.0,240.0,3.78,45,No
GP00344,20,Male,Sylhet,Postpaid,MyPlan,290.0,151.0,2.95,8,No
GP00345,34,Male,Dhaka,Prepaid,Bondhu,60.0,307.0,4.4,38,Yes
GP00346,50,Female,Khulna,Prepaid,Ekota,359.0,176.0,3.17,11,No
GP00347,65,Male,Khulna,Prepaid,Nishchinto,384.0,218.0,4.1,2,No
GP00348,29,Male,Chittagong,Prepaid,Ekota,97.0,204.0,5.07,18,No
GP00349,68,Male,Dhaka,Prepaid,Djuice,264.0,274.0,0.34,18,No
GP00350,39,Male,Dhaka,Prepaid,Ekota,302.0,113.0,0.95,22,No
GP00351,39,Male,Dhaka,Prepaid,MyPlan,379.0,253.0,1.18,12,No
GP00352,63,Male,Rajshahi,Prepaid,Priyo Unlimited,428.0,358.0,6.88,17,No
GP00353,47,Male,Rajshahi,Prepaid,MyPlan,220.0,260.0,4.27,51,No
GP00354,55,Male,Chittagong,Prepaid,MyPlan,330.0,183.0,4.45,17,No
GP00355,55,Male,Dhaka,Prepaid,Bondhu,386.0,213.0,5.26,36,No
GP00356,62,Male,Barisal,Prepaid,MyPlan,273.0,280.0,0.91,29,No
GP00357,68,Female,Dhaka,Postpaid,Ekota,237.0,306.0,0.0,49,No
GP00358,25,Female,Khulna,Prepaid,Priyo Unlimited,407.0,400.0,2.87,16,No
GP00359,44,Female,Khulna,Postpaid,Nishchinto,273.0,87.0,4.8,41,No
GP00360,44,Female,Chittagong,Prepaid,MyPlan,120.0,276.0,2.6,11,No
GP00361,51,Male,Barisal,Prepaid,Ekota,506.0,269.0,0.26,44,No
GP00362,38,Female,Dhaka,Prepaid,Bondhu,137.0,243.0,1.19,43,No
GP00363,47,Female,Rangpur,Prepaid,Bondhu,286.0,286.0,0.64,45,No
GP00364,50,Male,Barisal,Postpaid,Nishchinto,348.0,227.0,1.78,22,No
GP00365,45,Female,Mymensingh,Prepaid,Nishchinto,368.0,150.0,0.68,30,No
GP00366,64,Female,Chittagong,Prepaid,Ekota,325.0,271.0,3.29,8,No
GP00367,50,Male,Khulna,Prepaid,Nishchinto,50.0,315.0,1.9,46,No
GP00368,22,Male,Rangpur,Postpaid,Nishchinto,195.0,245.0,4.27,18,No
GP00369,65,Male,Khulna,Prepaid,Bondhu,344.0,356.0,1.05,46,No
GP00370,36,Female,Rajshahi,Postpaid,Ekota,284.0,226.0,3.51,16,No
GP00371,21,Female,Chittagong,Postpaid,Priyo Unlimited,377.0,296.0,2.92,47,No
GP00372,52,Male,Chittagong,Prepaid,Nishchinto,453.0,92.0,3.79,54,Yes
GP00373,66,Male,Dhaka,Postpaid,Ekota,376.0,474.0,4.07,20,No
GP00374,34,Female,Dhaka,Postpaid,MyPlan,191.0,227.0,4.29,39,No
GP00375,61,Male,Rajshahi,Prepaid,Bondhu,219.0,201.0,4.66,8,No
GP00376,45,Female,Rangpur,Prepaid,Priyo Unlimited,545.0,223.0,4.08,30,No
GP00377,47,Male,Mymensingh,Prepaid,Bondhu,273.0,155.0,3.6,38,No
GP00378,46,Male,Sylhet,Prepaid,Bondhu,286.0,133.0,1.67,29,No
GP00379,63,Female,Barisal,Prepaid,Djuice,376.0,254.0,4.7,13,No
GP00380,23,Male,Sylhet,Prepaid,Ekota,486.0,261.0,1.61,17,No
GP00381,52,Male,Sylhet,Prepaid,MyPlan,165.0,272.0,2.42,40,No
GP00382,58,Male,Chittagong,Prepaid,Nishchinto,226.0,247.0,1.28,43,No
GP00383,54,Female,Barisal,Prepaid,MyPlan,59.0,242.0,1.24,17,No
GP00384,41,Male,Chittagong,Postpaid,Ekota,256.0,130.0,2.37,9,No
GP00385,46,Male,Mymensingh,Prepaid,Bondhu,385.0,201.0,2.53,2,No
GP00386,66,Male,Barisal,Prepaid,Djuice,245.0,266.0,1.37,59,No
GP00387,63,Male,Khulna,Prepaid,Ekota,564.0,196.0,3.04,42,No
GP00388,48,Male,Chittagong,Prepaid,Priyo Unlimited,317.0,279.0,3.31,54,No
GP00389,52,Male,Chittagong,Postpaid,Priyo Unlimited,285.0,236.0,1.91,24,No
GP00390,50,Female,Chittagong,Prepaid,Ekota,247.0,236.0,7.58,21,No
GP00391,69,Female,Rangpur,Prepaid,Nishchinto,96.0,271.0,3.67,46,Yes
GP00392,38,Male,Rajshahi,Postpaid,MyPlan,286.0,299.0,3.24,2,No
GP00393,49,Female,Chittagong,Postpaid,MyPlan,354.0,321.0,1.65,5,No
GP00394,40,Female,Mymensingh,Prepaid,Nishchinto,282.0,448.0,3.28,17,No
GP00395,50,Male,Dhaka,Postpaid,Djuice,335.0,336.0,3.48,24,No
GP00396,20,Female,Dhaka,Prepaid,Bondhu,199.0,102.0,2.99,8,No
GP00397,35,Female,Barisal,Prepaid,Bondhu,113.0,142.0,5.84,30,Yes
GP00398,42,Female,Khulna,Prepaid,Priyo Unlimited,284.0,223.0,0.0,50,Yes
GP00399,59,Female,Rajshahi,Prepaid,Djuice,333.0,174.0,2.24,22,No
GP00400,48,Female,Rangpur,Postpaid,Nishchinto,275.0,289.0,4.43,59,No
GP00401,20,Female,Barisal,Prepaid,Ekota,331.0,300.0,1.21,24,No
GP00402,57,Female,Dhaka,Prepaid,MyPlan,416.0,202.0,0.0,26,No
GP00403,63,Female,Rajshahi,Postpaid,Ekota,416.0,369.0,1.96,8,No
GP00404,41,Male,Rajshahi,Prepaid,MyPlan,429.0,395.0,5.09,12,No
GP00405,67,Male,Khulna,Postpaid,Ekota,451.0,69.0,1.25,14,Yes
GP00406,49,Female,Mymensingh,Postpaid,Nishchinto,375.0,107.0,2.29,30,No
GP00407,64,Female,Rajshahi,Prepaid,Nishchinto,353.0,360.0,3.84,55,No
GP00408,39,Male,Chittagong,Prepaid,Djuice,591.0,337.0,1.84,35,No
GP00409,40,Female,Rajshahi,Prepaid,Ekota,418.0,300.0,2.12,31,No
GP00410,19,Female,Khulna,Prepaid,Ekota,173.0,251.0,1.7,28,No
GP00411,44,Male,Barisal,Prepaid,Djuice,50.0,240.0,1.86,46,No
GP00412,59,Male,Khulna,Prepaid,Djuice,264.0,304.0,0.67,27,Yes
GP00413,19,Male,Rangpur,Postpaid,Nishchinto,394.0,268.0,2.49,36,No
GP00414,43,Female,Khulna,Prepaid,Nishchinto,444.0,381.0,5.13,1,No
GP00415,34,Female,Dhaka,Prepaid,Priyo Unlimited,112.0,182.0,6.17,41,Yes
GP00416,57,Male,Chittagong,Prepaid,Ekota,409.0,252.0,5.5,14,No
GP00417,50,Male,Mymensingh,Prepaid,Nishchinto,470.0,339.0,3.28,58,No
GP00418,26,Female,Dhaka,Postpaid,Nishchinto,391.0,266.0,6.32,10,No
GP00419,60,Male,Barisal,Prepaid,Ekota,362.0,317.0,7.61,50,No
GP00420,65,Female,Sylhet,Prepaid,Djuice,280.0,316.0,3.36,42,No
GP00421,56,Female,Barisal,Prepaid,Ekota,231.0,208.0,1.02,7,No
GP00422,46,Male,Chittagong,Prepaid,Bondhu,418.0,148.0,5.62,40,No
GP00423,59,Male,Rajshahi,Prepaid,Ekota,388.0,175.0,0.59,14,No
GP00424,43,Female,Khulna,Prepaid,Bondhu,251.0,142.0,1.23,36,No
GP00425,52,Male,Sylhet,Prepaid,Ekota,681.0,64.0,0.0,27,No
GP00426,67,Male,Chittagong,Postpaid,Bondhu,74.0,359.0,4.45,11,Yes
GP00427,42,Male,Dhaka,Postpaid,Bondhu,265.0,61.0,0.0,42,Yes
GP00428,41,Male,Khulna,Prepaid,Ekota,184.0,436.0,4.99,49,No
GP00429,30,Female,Barisal,Postpaid,Priyo Unlimited,358.0,197.0,6.62,37,No
GP00430,24,Female,Dhaka,Prepaid,Nishchinto,50.0,222.0,6.46,42,No
GP00431,53,Female,Chittagong,Prepaid,MyPlan,490.0,99.0,0.47,10,No
GP00432,62,Female,Chittagong,Prepaid,Nishchinto,451.0,288.0,0.0,54,No
GP00433,37,Male,Barisal,Prepaid,Bondhu,340.0,224.0,1.72,7,No
GP00434,18,Male,Sylhet,Prepaid,Ekota,253.0,256.0,4.76,17,No
GP00435,25,Female,Barisal,Prepaid,Ekota,407.0,171.0,5.41,52,No
GP00436,63,Female,Rajshahi,Prepaid,Ekota,349.0,298.0,4.33,12,No
GP00437,33,Male,Dhaka,Postpaid,Ekota,443.0,168.0,4.06,37,No
GP00438,31,Female,Sylhet,Prepaid,Priyo Unlimited,282.0,258.0,7.72,37,No
GP00439,29,Female,Khulna,Prepaid,MyPlan,273.0,296.0,2.04,55,No
GP00440,68,Male,Rangpur,Postpaid,Djuice,462.0,395.0,1.44,36,No
GP00441,40,Female,Rajshahi,Prepaid,Bondhu,395.0,331.0,0.62,58,No
GP00442,32,Male,Sylhet,Prepaid,MyPlan,274.0,259.0,3.87,7,No
GP00443,45,Male,Rangpur,Postpaid,Nishchinto,355.0,249.0,2.64,24,No
GP00444,51,Female,Rangpur,Prepaid,Djuice,328.0,281.0,4.65,34,No
GP00445,19,Male,Dhaka,Prepaid,Djuice,370.0,327.0,2.1,1,No
GP00446,49,Female,Chittagong,Prepaid,Ekota,490.0,176.0,4.26,29,No
GP00447,40,Male,Khulna,Postpaid,MyPlan,248.0,340.0,2.23,26,No
GP00448,39,Female,Barisal,Prepaid,Nishchinto,203.0,156.0,2.67,10,No
GP00449,68,Female,Dhaka,Postpaid,Ekota,341.0,296.0,2.86,1,No
GP00450,42,Female,Rajshahi,Prepaid,Ekota,220.0,304.0,0.0,45,No
GP00451,39,Male,Mymensingh,Prepaid,Priyo Unlimited,163.0,183.0,2.72,17,No
GP00452,39,Male,Rangpur,Postpaid,Bondhu,449.0,96.0,4.12,41,Yes
GP00453,66,Female,Rajshahi,Prepaid,Djuice,257.0,224.0,1.02,36,No
GP00454,69,Male,Rangpur,Prepaid,Nishchinto,50.0,0.0,6.82,9,Yes
GP00455,59,Female,Chittagong,Prepaid,Djuice,427.0,232.0,3.01,39,No
GP00456,23,Female,Mymensingh,Postpaid,MyPlan,234.0,125.0,1.75,23,No
GP00457,32,Male,Chittagong,Prepaid,Bondhu,387.0,561.0,1.69,29,No
GP00458,60,Female,Khulna,Prepaid,Ekota,463.0,356.0,5.74,2,Yes
GP00459,54,Male,Barisal,Prepaid,Bondhu,328.0,257.0,1.35,18,No
GP00460,50,Female,Khulna,Postpaid,Ekota,50.0,383.0,3.6,28,Yes
GP00461,25,Male,Chittagong,Prepaid,Bondhu,50.0,321.0,4.77,53,No
GP00462,61,Female,Chittagong,Prepaid,Ekota,199.0,134.0,4.11,47,No
GP00463,61,Female,Rajshahi,Prepaid,Djuice,291.0,187.0,1.87,42,No
GP00464,22,Male,Chittagong,Prepaid,Djuice,480.0,353.0,4.68,49,No
GP00465,56,Female,Mymensingh,Prepaid,Djuice,344.0,154.0,3.31,7,No
GP00466,21,Female,Mymensingh,Prepaid,Djuice,693.0,290.0,0.0,11,No
GP00467,23,Male,Sylhet,Prepaid,Bondhu,76.0,317.0,5.45,7,No
GP00468,62,Female,Rangpur,Postpaid,Ekota,318.0,224.0,1.77,43,No
GP00469,49,Male,Dhaka,Postpaid,Djuice,233.0,265.0,2.65,24,No
GP00470,69,Female,Chittagong,Prepaid,Bondhu,335.0,333.0,3.62,55,No
GP00471,47,Male,Khulna,Postpaid,Ekota,563.0,328.0,1.94,56,No
GP00472,64,Female,Barisal,Prepaid,Bondhu,572.0,295.0,4.51,15,No
GP00473,52,Female,Rangpur,Postpaid,Priyo Unlimited,308.0,249.0,0.79,31,No
GP00474,57,Female,Rangpur,Prepaid,Djuice,429.0,309.0,1.85,51,No
GP00475,69,Male,Barisal,Prepaid,MyPlan,332.0,48.0,5.45,19,No
GP00476,33,Male,Barisal,Postpaid,Bondhu,139.0,398.0,3.05,56,Yes
GP00477,30,Male,Rangpur,Postpaid,Djuice,302.0,237.0,0.89,57,No
GP00478,67,Male,Sylhet,Prepaid,Nishchinto,224.0,177.0,3.16,10,No
GP00479,59,Female,Khulna,Prepaid,Ekota,291.0,310.0,3.8,48,No
GP00480,47,Female,Sylhet,Prepaid,Priyo Unlimited,172.0,307.0,0.0,52,Yes
GP00481,36,Male,Chittagong,Prepaid,Djuice,323.0,152.0,6.31,8,No
GP00482,34,Male,Dhaka,Prepaid,Nishchinto,346.0,257.0,6.58,1,No
GP00483,36,Male,Barisal,Prepaid,Bondhu,406.0,254.0,3.24,2,No
GP00484,45,Female,Mymensingh,Postpaid,Bondhu,346.0,247.0,2.6,29,No
GP00485,43,Male,Khulna,Prepaid,Nishchinto,545.0,412.0,3.05,42,No
GP00486,54,Male,Barisal,Prepaid,Priyo Unlimited,629.0,248.0,4.79,10,No
GP00487,43,Female,Sylhet,Prepaid,Nishchinto,239.0,237.0,3.91,42,No
GP00488,40,Female,Rajshahi,Prepaid,Ekota,446.0,182.0,3.48,9,No
GP00489,26,Male,Chittagong,Prepaid,Bondhu,617.0,168.0,5.76,50,No
GP00490,29,Female,Dhaka,Prepaid,Nishchinto,449.0,289.0,5.26,31,No
GP00491,18,Male,Chittagong,Postpaid,MyPlan,408.0,203.0,1.08,32,No
GP00492,18,Female,Rajshahi,Postpaid,MyPlan,50.0,231.0,4.77,2,No
GP00493,64,Male,Dhaka,Prepaid,Nishchinto,216.0,270.0,5.3,24,No
GP00494,51,Male,Rajshahi,Prepaid,Ekota,238.0,256.0,3.56,37,No
GP00495,49,Male,Chittagong,Prepaid,Bondhu,508.0,263.0,4.2,53,No
GP00496,65,Male,Sylhet,Postpaid,MyPlan,190.0,263.0,2.39,43,No
GP00497,42,Female,Rangpur,Postpaid,Nishchinto,287.0,312.0,0.59,6,No
GP00498,57,Female,Chittagong,Prepaid,Nishchinto,426.0,514.0,6.77,8,No
GP00499,62,Female,Chittagong,Prepaid,Djuice,184.0,373.0,0.32,40,No
GP00500,18,Female,Chittagong,Postpaid,Nishchinto,342.0,214.0,6.36,25,No
GP00501,33,Male,Khulna,Prepaid,Ekota,322.0,372.0,2.87,42,No
GP00502,56,Male,Rajshahi,Prepaid,MyPlan,432.0,145.0,5.49,43,No
GP00503,22,Female,Mymensingh,Postpaid,Djuice,399.0,193.0,3.05,51,No
GP00504,39,Female,Rajshahi,Prepaid,MyPlan,394.0,321.0,4.87,25,No
GP00505,46,Female,Barisal,Prepaid,MyPlan,330.0,318.0,3.9,46,No
GP00506,20,Female,Rajshahi,Prepaid,Ekota,50.0,310.0,1.66,11,No
GP00507,29,Female,Barisal,Prepaid,Nishchinto,321.0,191.0,3.27,35,No
GP00508,43,Male,Khulna,Prepaid,Ekota,308.0,192.0,2.71,1,No
GP00509,33,Male,Sylhet,Prepaid,Nishchinto,415.0,263.0,4.29,59,No
GP00510,68,Male,Barisal,Prepaid,Djuice,237.0,225.0,3.28,53,No
GP00511,54,Female,Chittagong,Prepaid,Ekota,306.0,339.0,3.57,23,No
GP00512,39,Female,Sylhet,Postpaid,Ekota,311.0,222.0,0.95,3,No
GP00513,46,Female,Rangpur,Prepaid,Priyo Unlimited,193.0,219.0,0.44,41,Yes
GP00514,31,Female,Khulna,Prepaid,Bondhu,127.0,87.0,3.14,1,Yes
GP00515,45,Male,Rajshahi,Prepaid,Ekota,357.0,338.0,3.36,54,No
GP00516,22,Male,Barisal,Prepaid,Priyo Unlimited,451.0,282.0,0.9,44,No
GP00517,64,Female,Mymensingh,Prepaid,Bondhu,206.0,21.0,4.14,12,Yes
GP00518,66,Male,Chittagong,Prepaid,Nishchinto,267.0,295.0,4.23,38,No
GP00519,47,Male,Dhaka,Postpaid,Nishchinto,424.0,210.0,3.31,40,No
GP00520,63,Female,Rangpur,Prepaid,Nishchinto,439.0,328.0,3.03,31,No
GP00521,69,Female,Dhaka,Postpaid,Priyo Unlimited,335.0,239.0,0.47,29,No
GP00522,22,Female,Sylhet,Postpaid,Priyo Unlimited,362.0,170.0,0.43,35,Yes
GP00523,29,Female,Rajshahi,Prepaid,Bondhu,380.0,423.0,3.79,28,No
GP00524,33,Female,Mymensingh,Prepaid,Nishchinto,407.0,407.0,1.34,21,No
GP00525,43,Female,Dhaka,Postpaid,MyPlan,139.0,231.0,1.48,11,Yes
GP00526,43,Male,Sylhet,Postpaid,Ekota,588.0,287.0,3.56,26,No
GP00527,65,Male,Khulna,Prepaid,Priyo Unlimited,341.0,204.0,7.08,11,No
GP00528,38,Female,Sylhet,Prepaid,Priyo Unlimited,409.0,79.0,2.21,5,Yes
GP00529,56,Male,Rangpur,Prepaid,Priyo Unlimited,186.0,382.0,7.1,56,No
GP00530,53,Female,Mymensingh,Postpaid,Bondhu,272.0,170.0,2.85,7,No
GP00531,50,Female,Mymensingh,Prepaid,Nishchinto,357.0,377.0,4.13,51,No
GP00532,47,Female,Sylhet,Prepaid,MyPlan,50.0,320.0,4.92,31,Yes
GP00533,54,Female,Rangpur,Postpaid,Ekota,165.0,279.0,5.07,39,No
GP00534,40,Male,Sylhet,Prepaid,Ekota,191.0,246.0,3.68,42,No
GP00535,27,Female,Mymensingh,Prepaid,Nishchinto,108.0,320.0,2.54,8,No
GP00536,22,Male,Mymensingh,Prepaid,MyPlan,316.0,157.0,4.66,53,No
GP00537,53,Female,Chittagong,Postpaid,Bondhu,289.0,383.0,3.85,27,No
GP00538,51,Female,Sylhet,Prepaid,Priyo Unlimited,514.0,264.0,2.13,21,No
GP00539,69,Female,Barisal,Prepaid,Priyo Unlimited,132.0,400.0,5.82,30,No
GP00540,48,Male,Sylhet,Prepaid,Nishchinto,335.0,238.0,3.91,14,No
GP00541,27,Female,Mymensingh,Prepaid,Ekota,168.0,264.0,1.5,59,No
GP00542,36,Female,Chittagong,Prepaid,Priyo Unlimited,50.0,276.0,1.27,1,Yes
GP00543,49,Female,Chittagong,Prepaid,Ekota,388.0,308.0,6.92,45,No
GP00544,18,Male,Khulna,Prepaid,Ekota,401.0,431.0,2.01,24,No
GP00545,22,Male,Rangpur,Postpaid,Nishchinto,383.0,206.0,4.51,6,No
GP00546,62,Male,Rajshahi,Postpaid,Djuice,103.0,237.0,3.75,6,No
GP00547,21,Female,Dhaka,Prepaid,Djuice,313.0,248.0,4.44,53,No
GP00548,33,Male,Dhaka,Prepaid,Djuice,390.0,18.0,6.82,5,Yes
GP00549,41,Female,Sylhet,Prepaid,MyPlan,443.0,195.0,4.99,35,No
GP00550,33,Male,Khulna,Postpaid,Nishchinto,394.0,201.0,4.67,44,No
GP00551,19,Male,Sylhet,Prepaid,Ekota,445.0,514.0,2.61,15,No
GP00552,66,Female,Dhaka,Prepaid,Priyo Unlimited,460.0,276.0,1.67,35,No
GP00553,45,Male,Rangpur,Prepaid,MyPlan,316.0,299.0,7.84,48,No
GP00554,49,Female,Mymensingh,Prepaid,Djuice,375.0,103.0,2.92,50,No
GP00555,44,Female,Rangpur,Prepaid,Bondhu,450.0,244.0,2.79,41,No
GP00556,37,Male,Rangpur,Prepaid,MyPlan,359.0,344.0,3.58,8,No
GP00557,41,Female,Chittagong,Prepaid,MyPlan,480.0,502.0,3.38,43,No
GP00558,29,Female,Mymensingh,Prepaid,Nishchinto,431.0,182.0,6.19,35,No
GP00559,67,Male,Rajshahi,Prepaid,Priyo Unlimited,205.0,68.0,4.08,5,No
GP00560,52,Male,Mymensingh,Prepaid,MyPlan,104.0,172.0,0.38,31,No
GP00561,50,Female,Khulna,Prepaid,Priyo Unlimited,303.0,173.0,1.68,42,No
GP00562,50,Male,Chittagong,Prepaid,Nishchinto,123.0,174.0,3.02,31,Yes
GP00563,68,Female,Rajshahi,Prepaid,Bondhu,312.0,341.0,5.05,37,No
GP00564,60,Female,Khulna,Prepaid,Ekota,299.0,284.0,0.0,8,No
GP00565,54,Male,Khulna,Prepaid,Ekota,495.0,137.0,3.99,6,No
GP00566,29,Male,Dhaka,Prepaid,Djuice,376.0,392.0,4.46,23,No
GP00567,20,Male,Chittagong,Prepaid,Djuice,447.0,439.0,4.76,53,No
GP00568,18,Male,Khulna,Prepaid,Bondhu,227.0,79.0,2.84,16,No
GP00569,50,Female,Barisal,Postpaid,Ekota,529.0,368.0,5.1,44,No
GP00570,57,Female,Rangpur,Prepaid,Djuice,434.0,233.0,1.37,49,No
GP00571,27,Male,Khulna,Prepaid,Priyo Unlimited,364.0,156.0,4.89,8,No
GP00572,60,Male,Rajshahi,Prepaid,MyPlan,50.0,104.0,2.88,4,Yes
GP00573,61,Female,Dhaka,Prepaid,Nishchinto,477.0,205.0,3.09,32,No
GP00574,46,Female,Sylhet,Prepaid,Djuice,566.0,198.0,3.06,53,No
GP00575,30,Female,Rangpur,Prepaid,Bondhu,302.0,265.0,4.3,49,No
GP00576,29,Female,Dhaka,Prepaid,Ekota,305.0,465.0,0.79,3,No
GP00577,48,Male,Sylhet,Prepaid,Bondhu,222.0,199.0,4.77,50,No
GP00578,63,Female,Chittagong,Prepaid,Nishchinto,55.0,109.0,4.74,16,Yes
GP00579,19,Female,Chittagong,Postpaid,Nishchinto,216.0,217.0,2.4,34,No
GP00580,68,Male,Khulna,Postpaid,Bondhu,549.0,354.0,3.0,13,No
GP00581,67,Female,Barisal,Prepaid,Djuice,462.0,225.0,1.28,33,No
GP00582,52,Female,Chittagong,Prepaid,Djuice,184.0,315.0,0.68,22,No
GP00583,40,Male,Mymensingh,Prepaid,Ekota,213.0,267.0,3.39,31,No
GP00584,34,Male,Khulna,Prepaid,Priyo Unlimited,620.0,256.0,3.41,24,No
GP00585,43,Male,Rangpur,Prepaid,Ekota,147.0,409.0,2.33,3,No
GP00586,25,Female,Dhaka,Prepaid,MyPlan,193.0,153.0,0.5,33,No
GP00587,46,Female,Chittagong,Prepaid,Priyo Unlimited,236.0,146.0,3.91,30,No
GP00588,43,Male,Mymensingh,Prepaid,MyPlan,96.0,159.0,2.28,26,Yes
GP00589,27,Male,Dhaka,Prepaid,Ekota,219.0,285.0,1.5,34,No
GP00590,43,Female,Dhaka,Prepaid,Priyo Unlimited,222.0,255.0,5.55,51,No
GP00591,51,Male,Barisal,Postpaid,Priyo Unlimited,165.0,321.0,1.05,22,No
GP00592,68,Male,Chittagong,Prepaid,MyPlan,499.0,242.0,4.12,30,No
GP00593,58,Male,Dhaka,Prepaid,Bondhu,125.0,230.0,0.0,35,No
GP00594,24,Female,Barisal,Prepaid,Djuice,279.0,283.0,0.13,25,No
GP00595,21,Female,Barisal,Prepaid,Priyo Unlimited,168.0,420.0,3.97,28,No
GP00596,67,Female,Chittagong,Prepaid,Priyo Unlimited,269.0,134.0,2.33,33,No
GP00597,62,Female,Barisal,Prepaid,MyPlan,161.0,158.0,0.66,23,No
GP00598,28,Female,Chittagong,Prepaid,Priyo Unlimited,311.0,254.0,4.9,26,No
GP00599,46,Female,Mymensingh,Prepaid,MyPlan,348.0,453.0,3.74,56,No
GP00600,53,Male,Chittagong,Prepaid,Bondhu,510.0,143.0,0.0,9,No
GP00601,42,Female,Sylhet,Prepaid,Priyo Unlimited,212.0,249.0,4.92,8,No
GP00602,38,Female,Dhaka,Prepaid,Nishchinto,543.0,162.0,0.87,37,Yes
GP00603,53,Male,Mymensingh,Prepaid,Ekota,179.0,290.0,0.0,33,No
GP00604,27,Female,Rajshahi,Prepaid,Bondhu,264.0,44.0,1.36,15,No
GP00605,54,Female,Chittagong,Prepaid,Nishchinto,565.0,146.0,2.92,49,No
GP00606,26,Male,Dhaka,Postpaid,Bondhu,735.0,378.0,3.15,47,No
GP00607,41,Male,Rangpur,Prepaid,Djuice,553.0,251.0,0.0,8,No
GP00608,52,Male,Barisal,Prepaid,Bondhu,266.0,175.0,0.17,55,No
GP00609,66,Female,Khulna,Prepaid,Bondhu,377.0,245.0,1.48,21,No
GP00610,52,Male,Chittagong,Postpaid,Djuice,402.0,244.0,1.61,58,No
GP00611,65,Female,Barisal,Postpaid,Priyo Unlimited,352.0,306.0,4.52,3,No
GP00612,53,Female,Barisal,Prepaid,Ekota,149.0,42.0,2.17,9,Yes
GP00613,35,Female,Barisal,Prepaid,Nishchinto,335.0,146.0,4.49,52,No
GP00614,66,Female,Barisal,Prepaid,MyPlan,224.0,155.0,5.19,14,No
GP00615,56,Male,Barisal,Prepaid,Ekota,155.0,313.0,4.11,38,No
GP00616,49,Male,Chittagong,Prepaid,Bondhu,253.0,249.0,0.0,27,No
GP00617,41,Female,Rangpur,Prepaid,MyPlan,347.0,394.0,2.39,20,No
GP00618,40,Male,Rajshahi,Prepaid,Djuice,450.0,333.0,2.67,57,No
GP00619,49,Female,Sylhet,Prepaid,Ekota,262.0,215.0,2.89,4,No
GP00620,54,Female,Barisal,Postpaid,Priyo Unlimited,288.0,245.0,0.0,24,No
GP00621,29,Female,Barisal,Prepaid,Nishchinto,421.0,379.0,1.47,27,No
GP00622,66,Male,Sylhet,Prepaid,Ekota,311.0,393.0,0.28,12,No
